user_id,user_name,user_email,user_password,user_phone,user_birthdate,user_gender,user_local,user_ic,user_vac_status,user_deleted
168,Kermie,khaddrell4n@woothemes.com,2fcce8419f4f9c2161e0b5d39a9bdaca,8429121067,1999-09-01,M,USER_FOREIGN,449756038746,VAC_FULL,0
169,Desirae,dmaunton4o@freewebs.com,f4f03ebbb7556d45d7931df64d10b23a,1946645429,1926-05-18,F,USER_LOCAL,530749526322,VAC_PARTIAL,0
170,Leah,ljeschner4p@shutterfly.com,8eff61e38fb340537e93f0aacd66ff8d,5457572406,1941-10-16,F,USER_FOREIGN,347115912190,VAC_FULL,0
171,Quentin,qjacqueminet4q@de.vu,7ac8e59c6d6915a297823bbeca6cfd9f,9569066989,1943-04-20,M,USER_FOREIGN,620846961132,VAC_PARTIAL,1
172,Linea,lhallick4r@scientificamerican.com,36a9f582921e0fc344fe59e7db1dd404,9838818455,1972-12-06,F,USER_LOCAL,587620910266,VAC_FULL,0
173,Tabby,twison4s@sciencedirect.com,f57b9a9063d2c2a7fb61068696cea214,6643279382,1975-04-21,M,USER_LOCAL,440277199231,VAC_PARTIAL,1
174,Harri,hwhardley4t@issuu.com,f1ccfc714aeab4413ae50bffb610d631,5247532162,1982-07-19,F,USER_LOCAL,875474359243,VAC_FULL,1
175,Frederique,fellum4u@linkedin.com,7037ad5f2cf35456bf75675207a8ad0c,7706083864,1954-11-21,F,USER_FOREIGN,021680319867,VAC_FULL,1
176,Jarret,jfrostick4v@apache.org,1f7c9c206cc050efc18424e7ab6d45b5,9461988189,1975-03-31,M,USER_LOCAL,437274048722,VAC_FULL,1
177,Glory,grubinivitz4w@technorati.com,e0165d62508a8ba16c789095453351eb,2604560633,1939-06-18,F,USER_LOCAL,616468899543,VAC_FULL,1
178,Ettore,estammler4x@wunderground.com,a3bbc28bb4835965ed1f163a616451a6,9422740745,1935-07-24,M,USER_LOCAL,792462633008,VAC_FULL,1
179,Rosa,rcanwell4y@comsenz.com,5b1a89e2530cea8f03e7122b5d445aaf,4128144198,1955-04-14,F,USER_FOREIGN,944612409137,VAC_PARTIAL,1
180,Annaliese,aashbe4z@yellowpages.com,94586d4cd2b8ef3f413b3fa38aeb429b,8577579137,1934-06-10,F,USER_FOREIGN,103275434446,VAC_FULL,1
181,Humfried,hdoul50@edublogs.org,64f5c451f5844367db9c203d095a7624,4961428232,1952-03-22,M,USER_LOCAL,733062464773,VAC_PARTIAL,1
182,Ceil,cvolett51@xing.com,5e97e3819c1fb181ade4bfbe2adada37,4607606937,1931-01-18,F,USER_LOCAL,483519119734,VAC_FULL,0
183,Florentia,fpfeifer52@msn.com,0b28b91b9849ad1830ef42bbe57747f4,7834160288,1949-05-02,F,USER_FOREIGN,644940523582,VAC_PARTIAL,0
184,Percival,pcoggen53@columbia.edu,ae1acc60df6d88ee850ddac7d65c4558,6209786449,1995-07-14,M,USER_LOCAL,623608035089,VAC_PARTIAL,0
185,Brion,blindeman54@kickstarter.com,e34147a68a33b32895aba9be01b427f8,2511840896,1951-01-02,M,USER_LOCAL,051703245341,VAC_FULL,0
186,Alain,ailewicz55@auda.org.au,e1e277f30f004245fae802f0463e778d,1129692239,2007-04-23,M,USER_FOREIGN,131679845326,VAC_PARTIAL,0
187,Margi,mbrosch56@nba.com,a63786cf17360f375f77d290a1887d78,2694859278,1973-01-15,F,USER_LOCAL,079611315057,VAC_PARTIAL,1
188,Eduard,epietruszewicz57@weibo.com,f5c957770a0831fdf8d23f59104b97bc,8222957445,1951-01-22,M,USER_LOCAL,641904192604,VAC_PARTIAL,0
189,Britteny,biacivelli58@oaic.gov.au,2775205c73f9bf5b13c9ca2df12b1388,8532919692,1959-08-11,F,USER_LOCAL,346801070535,VAC_PARTIAL,1
190,Lucius,lgaler59@addthis.com,f8e5962409e27b38f40c90e705ae9bf5,7498155290,1988-09-23,M,USER_LOCAL,521272991729,VAC_PARTIAL,1
191,Akim,agamell5a@cam.ac.uk,f8c9c255ddaa25e33168dff95cde9672,2737284145,2007-02-20,M,USER_FOREIGN,318735803803,VAC_PARTIAL,1
192,Blakeley,bgimenez5b@ebay.co.uk,505df7569b4feaa799f7f72345c38f72,6894820441,1939-09-15,F,USER_LOCAL,848233728471,VAC_PARTIAL,1
193,Anet,alegallo5c@hibu.com,9bf638ceb5633f220de2a8af648e0a04,1711800442,2001-12-07,F,USER_LOCAL,925738616455,VAC_PARTIAL,0
194,Vanessa,vkippling5d@nature.com,d0b04e2311227ace1628a89afce00350,4219264085,1960-05-08,F,USER_LOCAL,761500938634,VAC_FULL,1
195,Eleen,eebhardt5e@weather.com,ee1abda3842a8b2a784109f2ce8297f2,5853135437,1946-05-24,F,USER_FOREIGN,426687876228,VAC_FULL,1
196,Lucius,lhadny5f@slashdot.org,fbae258aad29818fc0492f9ab3055637,9963565360,1948-08-05,M,USER_FOREIGN,181608027030,VAC_PARTIAL,0
197,Keven,kreading5g@woothemes.com,5f7c300550cac1ed0a4d581f0016b645,2147284176,1995-11-23,M,USER_LOCAL,358173498813,VAC_PARTIAL,1
198,Even,ebonome5h@gravatar.com,e341a58c18fb9583d3e876502d5e9beb,2018227568,1944-06-02,M,USER_LOCAL,408191970601,VAC_PARTIAL,1
199,Livvie,lewers5i@accuweather.com,b0c891034eea3da102387942b0778bdf,4486866691,1988-02-21,F,USER_LOCAL,802976078578,VAC_FULL,0
200,Haydon,hions5j@epa.gov,a49d2996bc2296260200453abd588c05,6368984407,1931-01-11,M,USER_FOREIGN,465056420342,VAC_PARTIAL,1
201,Tracee,tallwell5k@xing.com,d9c43ef236aa0b63a2ada7b081304e46,9058331180,1987-08-02,F,USER_LOCAL,650391901806,VAC_FULL,0
202,Hayden,hatcock5l@mapy.cz,95f9aff1370f9e5f16a07040119eb1d0,7328921992,1957-04-30,M,USER_LOCAL,464970314690,VAC_PARTIAL,0
203,Terra,tboyford5m@businessweek.com,7298a59c602a828b362656f59048ae21,5407389753,1992-02-07,F,USER_LOCAL,622140517840,VAC_FULL,1
204,Roda,rgantley5n@marketwatch.com,53ccf23acf0f3c295c8beddf6c16a0b2,1641960086,1979-04-18,F,USER_FOREIGN,550686173392,VAC_PARTIAL,1
205,Sarita,sravenhill5o@tuttocitta.it,64e1c115bd54a0547d4200153824d31e,8808738690,2001-08-02,F,USER_FOREIGN,864910141883,VAC_PARTIAL,1
206,Owen,ogroome5p@printfriendly.com,d72777557a11d34c515ffbfced235ee4,6774855701,1927-12-04,M,USER_LOCAL,207630833581,VAC_PARTIAL,0
207,Sharleen,sbayman5q@imageshack.us,e8793ab20f61de5f6fb516c17bb91f17,4353304502,1923-09-30,F,USER_FOREIGN,110205893826,VAC_FULL,0
208,Pammie,pdominec5r@stanford.edu,e6dfa684de23e21ff8bb431d2089b450,6311324521,1994-04-20,F,USER_FOREIGN,319383623324,VAC_FULL,0
209,Bernete,borme5s@a8.net,6eb824d79dc61d9775ff4cab828f6f93,1615161608,1947-07-31,F,USER_FOREIGN,350983848775,VAC_PARTIAL,1
210,Verene,vsinclair5t@cocolog-nifty.com,8614122e8c3efc7432e9363149aebae7,7197161136,1966-09-01,F,USER_FOREIGN,268670809580,VAC_FULL,1
211,Hyatt,hfalla5u@telegraph.co.uk,93f920d12c0061b1f01e15652f50bf63,7478978714,1996-11-19,M,USER_LOCAL,873499175175,VAC_FULL,0
212,Sabina,sissitt5v@php.net,fc28a68f8795964cbc28a850071a4f41,6509100821,1939-11-07,F,USER_LOCAL,464253024732,VAC_FULL,1
213,Staci,sbambrough5w@noaa.gov,c995d0b550690e6927c5f3be4d4c22dc,2336497774,1986-03-24,F,USER_LOCAL,386989876683,VAC_PARTIAL,0
214,Vassili,vtreneman5x@mysql.com,681118c81ccca183beb9a0c5ea74bc88,5983673368,1933-04-15,M,USER_LOCAL,043598021708,VAC_FULL,0
215,Johnnie,jrushbury5y@va.gov,9c216318099dcd7c9a29ee8f3f7afcfc,2645988369,1976-11-19,M,USER_LOCAL,511272279455,VAC_FULL,0
216,Lilla,lwindsor5z@indiegogo.com,dc88d26511b5061f16ceb683e463bb0f,8838005081,1984-08-02,F,USER_LOCAL,661862776200,VAC_PARTIAL,1
217,Fionna,fturpin60@drupal.org,e2c81bb6d17675b41bfa3bba9a90d727,4238330208,1950-03-04,F,USER_LOCAL,071906404812,VAC_FULL,0
218,Tomasina,twloch61@foxnews.com,97c9fb46c169a5a534c654bab60a4472,7072594581,1992-05-04,F,USER_LOCAL,922621056031,VAC_PARTIAL,1
219,Georgeanne,gbaiss62@imageshack.us,1182e1ec9c81ed0f47c1000adf1f692b,7565527698,1936-11-08,F,USER_LOCAL,989872829657,VAC_FULL,1
220,Abdel,amatevosian63@ox.ac.uk,28ddcbb57803a83904350161380ee417,5288258657,1968-01-15,M,USER_LOCAL,170252117742,VAC_PARTIAL,1
221,Myrah,mhoofe64@digg.com,aee0f265a4c78ae57a86e7f6b4f0c982,8461910783,1955-01-29,F,USER_LOCAL,864796421312,VAC_PARTIAL,1
222,Estell,eelmore65@canalblog.com,490d8daf95a3b84d62b75831774819cd,7068378817,1923-08-29,F,USER_LOCAL,470715252197,VAC_PARTIAL,0
223,Thornton,tcobello66@go.com,c37f3c36a1eedb024491c828d1cd78ac,4474658753,1992-02-16,M,USER_LOCAL,615099848422,VAC_FULL,0
224,Erastus,epedroli67@feedburner.com,ca98353431eaee4785f8657a085380d2,2251183466,1946-10-24,M,USER_LOCAL,212769998475,VAC_PARTIAL,0
225,Zorina,zbonnefin68@ucsd.edu,47e75673a6aebfe08664dcb802a92026,7147358807,1940-06-30,F,USER_LOCAL,856534919178,VAC_PARTIAL,1
226,Addy,avasenkov69@fotki.com,cea36fb55e91dce6116c704ba101fcc0,9853546412,1935-09-25,F,USER_LOCAL,729805964153,VAC_PARTIAL,0
227,Madelene,mquinion6a@springer.com,cffdbf0e9287ed8744cbecda56643019,2683647476,1952-01-06,F,USER_LOCAL,488426415564,VAC_PARTIAL,1
228,Far,fbernardoni6b@blogspot.com,f9199caa8978fb115728123c05867b98,1307735273,1976-10-10,M,USER_FOREIGN,245425102663,VAC_FULL,0
229,Alidia,afochs6c@goo.gl,e33f08dacd3a392475fa8aa12b64b775,1718695966,1932-01-08,F,USER_LOCAL,865495823557,VAC_PARTIAL,1
230,Slade,scasassa6d@nature.com,cf4a034557cb8cbf5e3d7b77e898ecf9,5058250003,1935-07-26,M,USER_LOCAL,696629986097,VAC_PARTIAL,1
231,Boote,bstruijs6e@bloomberg.com,3dccb1592ea2f65aba9a2918f7feab8c,4819961514,2000-03-22,M,USER_LOCAL,253067825091,VAC_PARTIAL,0
232,Olivia,oleakner6f@washington.edu,73d63c86de1ede3b3d017c62729c1a5a,6432180876,1973-07-26,F,USER_FOREIGN,583430904615,VAC_PARTIAL,0
233,Caroline,cprys6g@forbes.com,593df2e0e6536e4aef7eeb8dedc25562,7572817950,1938-10-12,F,USER_LOCAL,928165055960,VAC_PARTIAL,0
234,Horton,hchancelier6h@parallels.com,7f8b58e9e496101dcd4d30e638584304,2155147224,1931-11-02,M,USER_LOCAL,051149896034,VAC_UNVAC,0
235,Cosme,chayland6i@bizjournals.com,50bbd33ec5d63eafe93cdfa58efe791e,3888960958,1955-10-03,M,USER_LOCAL,933730652764,VAC_PARTIAL,1
236,Biddie,barmand6j@un.org,6431e6381946e43761aeaef674e78433,9955671730,1973-12-07,F,USER_LOCAL,640410080792,VAC_FULL,0
237,Georgeanne,gcarthew6k@sfgate.com,80f7c1eba437942ce488a5ef8c031e54,8762763591,1974-04-10,F,USER_LOCAL,705760660573,VAC_FULL,1
238,Laura,lodriscoll6l@sina.com.cn,b3b9287ab0c227b196b157e3413c1229,9616364966,1957-01-15,F,USER_LOCAL,523273422023,VAC_FULL,1
239,Katherine,kstiggles6m@toplist.cz,2c92f627dbcf5a32f01f731d56d18815,3251223249,1943-01-16,F,USER_LOCAL,594886680968,VAC_PARTIAL,1
240,Briant,bgraham6n@archive.org,50b59c50e1a410f090f7b290106c4795,8927251184,1934-05-29,M,USER_FOREIGN,755549258643,VAC_FULL,1
241,Josefina,jmalshinger6o@aboutads.info,1bae4a6bff630089a5d20b2fd0481145,5313955624,1952-12-06,F,USER_LOCAL,198286253910,VAC_UNVAC,0
242,Rubie,rbrimmell6p@plala.or.jp,db00e549e81748169a2510e987ddee7a,7476341467,1959-05-17,F,USER_FOREIGN,579098888928,VAC_PARTIAL,0
243,Moises,mknox6q@paginegialle.it,9ae32423b47b83d6d89da78ae471659d,8407838840,1925-09-28,M,USER_LOCAL,036528460949,VAC_PARTIAL,1
244,Carin,cteaze6r@intel.com,5ed9a33d773d28859f63e313f7555477,9988375589,1964-08-06,F,USER_LOCAL,893437162667,VAC_FULL,0
245,Yardley,ymcvity6s@example.com,79445e68b1e2ea1b7a055c72d7f9190d,4147330940,1984-03-31,M,USER_LOCAL,789096285416,VAC_FULL,0
246,Cecil,cmelato6t@wunderground.com,4026898971a7174d90de3fec365d032b,6261721677,1960-08-20,M,USER_LOCAL,146838013247,VAC_PARTIAL,1
247,Sheena,slytell6u@columbia.edu,692bfcf72dce1cb18e2298a37bc7b025,3242838079,1980-04-20,F,USER_LOCAL,981342712432,VAC_FULL,1
248,Kristofer,kshaxby6v@seesaa.net,424cf6118babf11118a9577f7a3fa0e8,6435880084,1955-09-12,M,USER_FOREIGN,090574913298,VAC_PARTIAL,0
249,Wrennie,whammarberg6w@dell.com,ecdeeda1e1776f2d52469f605c25e741,3481937593,1923-11-17,F,USER_LOCAL,775951440208,VAC_FULL,1
250,Tildy,tgethins6x@nsw.gov.au,c583c64b64d745dfde68864a82f7b32b,7263402214,1958-11-14,F,USER_LOCAL,635695104927,VAC_FULL,1
251,Tanney,tphilipsen6y@fema.gov,df99bdc01e7b1eac5185cb29f25b6b99,7485311369,1921-09-27,M,USER_LOCAL,943746756097,VAC_PARTIAL,0
252,Vonny,vaddionisio6z@xrea.com,2463171cab97d1699201e88ec0ca711d,6648289095,2006-05-08,F,USER_FOREIGN,912476831800,VAC_PARTIAL,0
253,Katti,kbulleyn70@dmoz.org,eba9e84fac8ca1a6c6eb9095e1bc6866,9228300810,1943-09-03,F,USER_FOREIGN,034785926974,VAC_FULL,1
254,Nestor,nclewlow71@ihg.com,85ca1bdec13d1d1bf4da6758c8675c2d,5984067408,1932-07-05,M,USER_LOCAL,758188258097,VAC_FULL,0
255,Herby,hlissett72@odnoklassniki.ru,dc5683066524fd2d922634b2b2bf74c6,5816475994,1987-01-13,M,USER_LOCAL,494385102811,VAC_PARTIAL,1
256,Maire,mkunisch73@miitbeian.gov.cn,0f6a88f9c3a2ba17970ebca263679721,5341395653,1963-10-29,F,USER_FOREIGN,711839743491,VAC_PARTIAL,1
257,Rhianna,ryeend74@kickstarter.com,a3f883fe6d462012803568675d8c2c28,3272104165,1960-10-25,F,USER_LOCAL,501970417653,VAC_PARTIAL,0
258,Alma,amaffioletti75@ovh.net,fa1a34af7bdd5647efb89b58717bdeb3,3124237906,1931-05-24,F,USER_LOCAL,466898079349,VAC_PARTIAL,1
259,Franky,fscamp76@miitbeian.gov.cn,cb69b6ebd158341452915858934eddc7,7325739440,2001-04-07,M,USER_LOCAL,627631147172,VAC_PARTIAL,0
260,Amerigo,acambell77@slashdot.org,0abc17e9b353c6b8aa34a39b219983ed,2104706002,1993-02-17,M,USER_LOCAL,126300791427,VAC_PARTIAL,1
261,Missie,msieur78@dailymotion.com,66f301a457c47c47992dec1b5a140db5,2284881234,1960-01-12,F,USER_LOCAL,675362363358,VAC_PARTIAL,1
262,Clio,chanretty79@yale.edu,98bd270620b5433f861e642bff2afe9f,4879902409,1990-05-16,F,USER_LOCAL,289431909323,VAC_FULL,0
263,Wanids,woneil7a@alexa.com,d6b81e5a519e1d25d7318362850c5a1c,8938664589,1960-12-11,F,USER_LOCAL,198954991261,VAC_FULL,1
264,Ali,afifoot7b@irs.gov,bf63f83a48812575d332caedf1954d9e,5598613742,1938-07-15,M,USER_LOCAL,096253650092,VAC_PARTIAL,0
265,Diandra,drosenfarb7c@buzzfeed.com,2b1dc39f4ff2ee0c220ef87ebbc907fa,3071428762,2006-09-21,F,USER_FOREIGN,299607321369,VAC_FULL,0
266,Barnie,bbifield7d@ezinearticles.com,04a6bd1651a984ed877f4923f9888f3d,5858455987,1984-01-31,M,USER_LOCAL,139729290371,VAC_PARTIAL,0
267,Marieann,myeiles7e@cmu.edu,d49e85c1278d011e79877b1f69312e09,6313073012,1947-06-12,F,USER_FOREIGN,672717438256,VAC_FULL,0
268,Fairlie,fcliburn7f@google.com,83ba4bf16cdcf76cc2c40c06b04775e2,6655769892,1999-03-02,M,USER_LOCAL,683176061433,VAC_PARTIAL,1
269,Mellisa,mfranzetti7g@technorati.com,36acc412b58edac8f77764ef9747489b,2107952782,1961-03-10,F,USER_FOREIGN,433814386847,VAC_PARTIAL,1
270,Grata,gesposi7h@wufoo.com,21b443a58945da4880daf03d85036af5,6787705717,1949-02-28,F,USER_LOCAL,759122224781,VAC_FULL,0
271,Lionello,lspinello7i@free.fr,5f58d63e6b5206ad26e8ff3da0db7066,5822653763,1977-03-30,M,USER_LOCAL,125066911109,VAC_PARTIAL,1
272,Marcellus,mparkey7j@wiley.com,f1022c73c52d0be128a0e24f0f6ea8aa,2831096700,1937-05-15,M,USER_LOCAL,811892865514,VAC_FULL,1
273,Jammal,jstead7k@t-online.de,eb3a9fe3e087d877996f79f2006bda84,7028559079,2006-07-26,M,USER_FOREIGN,533014574672,VAC_PARTIAL,0
274,Conrado,cdefrancisci7l@jiathis.com,9ff0b4e1a48b8c0d7a63d915477653f5,9976906290,1943-03-19,M,USER_LOCAL,458779363037,VAC_FULL,1
275,Flory,fphelit7m@mit.edu,bc3a3a998af3037fa523f7124b853450,4405927471,1979-11-30,F,USER_LOCAL,536986879495,VAC_PARTIAL,0
276,Evanne,eamiable7n@deliciousdays.com,991ef2551d74e413f521da590b539ca7,2529117542,1974-02-09,F,USER_LOCAL,494761186408,VAC_PARTIAL,1
277,Rafaellle,rconeybeer7o@ihg.com,7674bd8ef90a6cef69d0954703e87962,2717005690,1999-11-27,M,USER_FOREIGN,990740524921,VAC_FULL,1
278,Vergil,vmassot7p@yolasite.com,73129c04982e7c8871bae9713f1b3c83,3731768309,1938-02-22,M,USER_LOCAL,436750562195,VAC_PARTIAL,0
279,Julio,jthys7q@examiner.com,c38df6b3f171645acc865226267c48ef,9909821957,1968-01-03,M,USER_LOCAL,722664658344,VAC_FULL,1
280,Vernor,vharback7r@about.com,7bb19993849c09f4f4861b4046684a88,1895895964,1945-10-13,M,USER_LOCAL,191256731226,VAC_FULL,0
281,Kassie,kcrielly7s@gnu.org,316e97618eaa2c134fc7d7ac1a6a1d04,8986463364,1987-11-15,F,USER_FOREIGN,063251179365,VAC_PARTIAL,0
282,Felice,finston7t@ihg.com,333c78495a98d0cab7bfeae5d88868da,9516350093,1984-11-06,F,USER_FOREIGN,604414920598,VAC_PARTIAL,1
283,Wyatt,wfranck7u@tumblr.com,89555f4741b437cefefe014a8b8aaefa,1411560285,1932-08-22,M,USER_LOCAL,854447765642,VAC_PARTIAL,1
284,Myles,mgalliard7v@over-blog.com,6054e8127029989ed11cc6fa023f830e,4353872795,1974-03-28,M,USER_LOCAL,679752004326,VAC_PARTIAL,1
285,Cordey,calmak7w@fda.gov,9e4e9076bc1b83ed8dc09cedf6d63994,2882630629,1962-10-05,F,USER_LOCAL,134791504410,VAC_PARTIAL,1
286,Glori,gdesquesnes7x@samsung.com,6ba73c78983956660b732463786db5d7,1904743257,1984-01-12,F,USER_LOCAL,414311732606,VAC_FULL,1
287,Derron,dbuckby7y@ow.ly,cfc0131417c81efa338d199823abc6cf,4701260078,2005-05-01,M,USER_FOREIGN,188454970810,VAC_PARTIAL,0
288,Lydie,ldominici7z@hugedomains.com,41c888e3e07108580beb5b56494536fc,9727990581,1993-10-21,F,USER_FOREIGN,481611001945,VAC_FULL,1
289,Alley,afripps80@dedecms.com,b17c349ed4cebd3c2e0f0c607d350f9b,1235691787,1951-09-29,M,USER_FOREIGN,580994476545,VAC_PARTIAL,0
290,Marline,mstille81@rambler.ru,50f4b723f54c673963599b43192a90bc,4539710425,1932-07-18,F,USER_LOCAL,317327288019,VAC_PARTIAL,0
291,Ardenia,aadkin82@edublogs.org,1ba73d88324771a8a68fe1b0d34778c7,7132219381,1968-05-25,F,USER_FOREIGN,310327052401,VAC_PARTIAL,0
292,Way,wmcavin83@indiegogo.com,9684745e633e5358419495d870324888,8658877066,1926-04-14,M,USER_LOCAL,328519230470,VAC_FULL,1
293,Gary,ghutchinges84@mtv.com,73af8950df2ee8e8a8df1754372569c9,3742823784,1937-01-16,M,USER_FOREIGN,570559774176,VAC_PARTIAL,0
294,Barnabas,bgaddas85@mozilla.org,c041fc434bdb26268a0626ca661be060,2395278837,2008-05-18,M,USER_FOREIGN,633299224159,VAC_FULL,1
295,Seamus,snazaret86@technorati.com,1a130ce9f0963eaf51947b184e5caffe,9949277481,1997-02-06,M,USER_LOCAL,215764782666,VAC_UNVAC,1
296,Kevina,ksoitoux87@eepurl.com,c3f066b32aeb727b536feb4c9b3154ae,8523461148,1973-12-29,F,USER_LOCAL,829378147204,VAC_PARTIAL,1
297,Torrie,tjeratt88@webnode.com,9df538adc7e2d88cd1f529bd148a052d,9915862254,2006-04-11,F,USER_LOCAL,341053989911,VAC_FULL,0
298,Emerson,ebonder89@addtoany.com,0f4203ef341cd0db9372bdec9ed43dbd,5933269055,1937-04-17,M,USER_LOCAL,594295361292,VAC_FULL,0
299,Maye,mmelsome8a@youtube.com,21aad501264aec6b36d5249e3b55f9f1,7252557901,1939-06-28,F,USER_LOCAL,198296570450,VAC_FULL,0
300,Karyl,kwintour8b@economist.com,0e6fc0eabe38681a0dea9c63dcdcfc3e,3809793913,1933-09-01,F,USER_LOCAL,785135045520,VAC_FULL,0
301,Delly,dbeckwith8c@delicious.com,f2db8cfcf83404ebf52f73fbde077bbb,6503774914,1976-06-30,F,USER_LOCAL,553354606502,VAC_FULL,0
302,Benedikt,bcecely8d@sun.com,1876e422c0e7f579fba073097ee64219,6817179172,1948-06-03,M,USER_LOCAL,405132433998,VAC_PARTIAL,1
303,Freeland,ftreagust8e@nih.gov,92f81ee265a14c4bc3911f550a86e4d3,1329015112,1975-08-13,M,USER_LOCAL,655629043356,VAC_FULL,0
304,Murvyn,mseamark8f@omniture.com,968fc79c019220e3dbd3977a9f9702a7,7226384274,2001-07-15,M,USER_LOCAL,609687767136,VAC_PARTIAL,1
305,Baird,bshiel8g@storify.com,2c3de17947f59d063cfc4160da1c136a,9686181429,1955-04-18,M,USER_LOCAL,136574784313,VAC_FULL,1
306,Bebe,blascelles8h@usatoday.com,16dda483848d9e2eddb7970a09d76f3a,3859707223,1975-01-12,F,USER_LOCAL,736433279733,VAC_PARTIAL,0
307,Tyler,tharmston8i@webnode.com,91db9cb6fdf86714cc1b440db739a2bf,5352355480,1972-12-29,M,USER_FOREIGN,286451748743,VAC_PARTIAL,0
308,Tabby,tdelve8j@storify.com,86093a0417fe5a1bae83030f8cfa219f,8152808173,1959-01-11,M,USER_LOCAL,933627052605,VAC_PARTIAL,1
309,Saudra,sphizackarley8k@woothemes.com,7179b47a91811a3f5b89a6d0461195b1,8413108544,2005-10-11,F,USER_LOCAL,566158003640,VAC_PARTIAL,0
310,Augustine,aallot8l@jiathis.com,4d27402836f0108c8b6db12e0e7439c7,4369002665,1990-10-18,F,USER_LOCAL,235208656195,VAC_PARTIAL,0
311,Barrie,bcroal8m@usgs.gov,ba4b2d1f72bc3a9ccf1831de6cdee1c6,6333805018,1994-04-17,M,USER_LOCAL,208446691513,VAC_FULL,1
312,Ianthe,imacrae8n@360.cn,bb7db65e4140bea3cbd642c42ea1f08a,5042284615,2008-01-31,F,USER_LOCAL,688728755031,VAC_PARTIAL,0
313,Bud,bbencher8o@theglobeandmail.com,2c230944d65d3544c35294e9694de45c,9316647870,2000-01-10,M,USER_LOCAL,394475459655,VAC_PARTIAL,1
314,Wylie,wyarranton8p@wikispaces.com,0a6c00d538481cb15caa150e488bb5b7,1872194161,1974-11-02,M,USER_LOCAL,055057297905,VAC_UNVAC,1
315,Jobey,jsnelgar8q@amazon.com,0ad2fbc55a8e6d7dee1ebdcf9e3ddca1,3002090996,1978-10-24,F,USER_LOCAL,454700656407,VAC_FULL,0
316,Lonee,lkenealy8r@php.net,359180e81aaa4ce48e34fd4210407018,8128673098,1961-06-24,F,USER_LOCAL,408480645421,VAC_PARTIAL,1
317,Othella,ocloney8s@google.com.br,36f9ac95c4769d633f5fe82c0b787c4a,4023792709,2009-03-28,F,USER_LOCAL,811110085236,VAC_PARTIAL,0
318,Aylmar,apacey8t@stanford.edu,6d4f229f4ec143c3ca5100f2e822d108,4793143152,1940-11-18,M,USER_LOCAL,066542263873,VAC_UNVAC,1
319,Thurstan,tpinnington8u@csmonitor.com,02d9668c53ad43a4fb34069a24d57c32,5871835825,1965-09-17,M,USER_LOCAL,412160006022,VAC_PARTIAL,1
320,Andriana,aburchett8v@1688.com,5283a9dfba047777063742e3bd9b7535,7509219870,1964-12-11,F,USER_LOCAL,983036730068,VAC_FULL,1
321,Henry,hdickens8w@vistaprint.com,e4bf21732795cf252ef1c8cf5edb6ba4,2365145419,1952-08-08,M,USER_LOCAL,505710760787,VAC_FULL,0
322,Tonye,trolfo8x@globo.com,4bfc7e53dc1d2c4ec60f778b8a7ef3bb,7904197451,1982-09-29,F,USER_LOCAL,400520456467,VAC_FULL,0
323,Edvard,ebickersteth8y@google.co.jp,5481e8302ed2ced220236c1132749d58,2356891363,1977-05-11,M,USER_LOCAL,070508642227,VAC_FULL,1
324,Regen,rjanning8z@sbwire.com,7283d8f65e751edeed1ec2a5cb5a0f61,1604537464,1934-07-22,M,USER_FOREIGN,907763361752,VAC_PARTIAL,1
325,Edee,ekarlqvist90@odnoklassniki.ru,b91a95ff134041d4433ba0ba2279bcb5,4974708852,1948-02-29,F,USER_FOREIGN,291067486322,VAC_PARTIAL,0
326,Petr,ptommasuzzi91@ameblo.jp,4597abb2fc8b9c8d60f0be8a7ea344b3,2193716089,1973-10-28,M,USER_LOCAL,595054038939,VAC_PARTIAL,1
327,Martynne,marchanbault92@nba.com,9eba11c81dff31e133cbb93e7375daa6,8731210536,1978-04-09,F,USER_LOCAL,597639816431,VAC_FULL,1
328,Ban,battwoull93@prnewswire.com,f37194253b89e3c26c8707b0ae7a6cab,1525811207,1973-08-20,M,USER_FOREIGN,864529814775,VAC_FULL,0
329,Abagail,alegrave94@dagondesign.com,3d960d5efb445ebf8c98a63655c43376,8448010771,1934-06-11,F,USER_LOCAL,477746813731,VAC_UNVAC,0
330,Emmaline,egosney95@macromedia.com,4e027caa7ebd4faf0587aeb13e983408,4227226678,1921-12-22,F,USER_LOCAL,558788630140,VAC_PARTIAL,0
331,Saxe,sscholer96@rediff.com,12362b06d5f27b47358b416e00eafbac,6106527144,1935-11-16,M,USER_FOREIGN,339062708481,VAC_PARTIAL,1
332,Herman,habys97@walmart.com,ced40d03ece802dc7dd29468b0147618,2205965493,1949-06-12,M,USER_LOCAL,986080585042,VAC_PARTIAL,1
333,Izak,iolenchikov98@cam.ac.uk,60003fd34aee22f9a71ef9f332d2abc3,8294691369,1993-06-22,M,USER_FOREIGN,748998839168,VAC_PARTIAL,1
334,Norri,nspain99@icio.us,7882104653f58a4f184ab3881d4343ad,8643183268,1963-06-18,F,USER_LOCAL,414175732789,VAC_PARTIAL,0
335,Maxi,mmonteaux9a@simplemachines.org,506fe631cccd0c361299307c2fccab81,6638713851,2006-10-09,F,USER_FOREIGN,836063729182,VAC_FULL,1
